Ost;Nord;PLZ;Gemeinde;Dorf;Strasse;Hausnummer
40250.01;378603.52;4152;Atzesberg;Ohnerstorf;Ohnerstorf;12
40829.39;379360.96;4152;Atzesberg;Ohnerstorf;Ohnerstorf;13
39984.05;379677.12;4152;Atzesberg;Ohnerstorf;Ohnerstorf;14
40008.25;379680.81;4152;Atzesberg;Ohnerstorf;Ohnerstorf;14
40034.40;379679.73;4152;Atzesberg;Ohnerstorf;Ohnerstorf;14
40661.67;379034.30;4152;Atzesberg;Ohnerstorf;Ohnerstorf;15
40348.42;378431.18;4152;Atzesberg;Ohnerstorf;Ohnerstorf;16
39961.11;378606.79;4152;Atzesberg;Ohnerstorf;Ohnerstorf;17
40014.26;378939.10;4152;Atzesberg;Ohnerstorf;Ohnerstorf;18
40040.10;378911.63;4152;Atzesberg;Ohnerstorf;Ohnerstorf;19
39956.01;378644.69;4152;Atzesberg;Ohnerstorf;Ohnerstorf;20
40279.10;378482.56;4152;Atzesberg;Ohnerstorf;Ohnerstorf;21
40168.38;378669.11;4152;Atzesberg;Ohnerstorf;Ohnerstorf;22
40218.82;378611.30;4152;Atzesberg;Ohnerstorf;Ohnerstorf;23
40287.80;378858.27;4152;Atzesberg;Ohnerstorf;Ohnerstorf;24
40375.77;378438.50;4152;Atzesberg;Ohnerstorf;Ohnerstorf;26
40395.51;378422.86;4152;Atzesberg;Ohnerstorf;Ohnerstorf;27
40422.67;378398.95;4152;Atzesberg;Ohnerstorf;Ohnerstorf;28
40453.64;378399.64;4152;Atzesberg;Ohnerstorf;Ohnerstorf;29
40485.52;378396.48;4152;Atzesberg;Ohnerstorf;Ohnerstorf;30
40487.07;378418.97;4152;Atzesberg;Ohnerstorf;Ohnerstorf;31
40517.29;378427.22;4152;Atzesberg;Ohnerstorf;Ohnerstorf;32
40511.93;378395.17;4152;Atzesberg;Ohnerstorf;Ohnerstorf;33
40366.39;378402.97;4152;Atzesberg;Ohnerstorf;Ohnerstorf;34
40391.80;378382.54;4152;Atzesberg;Ohnerstorf;Ohnerstorf;35
40414.38;378368.23;4152;Atzesberg;Ohnerstorf;Ohnerstorf;36
40441.74;378361.29;4152;Atzesberg;Ohnerstorf;Ohnerstorf;37
40482.60;378360.87;4152;Atzesberg;Ohnerstorf;Ohnerstorf;38
40516.78;378350.30;4152;Atzesberg;Ohnerstorf;Ohnerstorf;39
40539.14;378343.10;4152;Atzesberg;Ohnerstorf;Ohnerstorf;40
40560.55;378335.84;4152;Atzesberg;Ohnerstorf;Ohnerstorf;41
40573.81;378361.62;4152;Atzesberg;Ohnerstorf;Ohnerstorf;42
40603.31;378358.60;4152;Atzesberg;Ohnerstorf;Ohnerstorf;43
40516.78;378458.04;4152;Atzesberg;Ohnerstorf;Ohnerstorf;44
40486.19;378452.51;4152;Atzesberg;Ohnerstorf;Ohnerstorf;45
40293.00;378503.00;4152;Atzesberg;Ohnerstorf;Ohnerstorf;46
40289.68;378523.39;4152;Atzesberg;Ohnerstorf;Ohnerstorf;47
40244.00;378524.00;4152;Atzesberg;Ohnerstorf;Ohnerstorf;49
39774.86;376655.89;4134;Atzesberg;Woegerstorf;Woegerstorf;1
39815.30;376642.40;4134;Atzesberg;Woegerstorf;Woegerstorf;2
40073.25;377137.60;4134;Atzesberg;Woegerstorf;Woegerstorf;3
39595.82;377303.92;4134;Atzesberg;Woegerstorf;Woegerstorf;4
39543.91;377286.30;4134;Atzesberg;Woegerstorf;Woegerstorf;5
39357.16;377054.93;4134;Atzesberg;Woegerstorf;Woegerstorf;6
40071.51;377181.83;4134;Atzesberg;Woegerstorf;Woegerstorf;8
40252.30;377458.66;4134;Atzesberg;Woegerstorf;Woegerstorf;9
40818.39;377769.77;4152;Atzesberg;Wollerdorf;Wollerdorf;2
40735.65;377630.10;4152;Atzesberg;Wollerdorf;Wollerdorf;3
40838.94;377569.55;4152;Atzesberg;Wollerdorf;Wollerdorf;4
40809.36;377569.31;4152;Atzesberg;Wollerdorf;Wollerdorf;5
40836.19;377489.52;4152;Atzesberg;Wollerdorf;Wollerdorf;6
41164.91;377573.07;4152;Atzesberg;Wollerdorf;Wollerdorf;7
41458.91;377812.36;4152;Atzesberg;Wollerdorf;Wollerdorf;8
40835.35;377729.19;4152;Atzesberg;Wollerdorf;Wollerdorf;9
40652.97;377965.51;4152;Atzesberg;Wollerdorf;Wollerdorf;10
40843.65;377751.55;4152;Atzesberg;Wollerdorf;Wollerdorf;11
40862.66;377714.70;4152;Atzesberg;Wollerdorf;Wollerdorf;12
40880.92;377704.37;4152;Atzesberg;Wollerdorf;Wollerdorf;13
40839.13;377694.08;4152;Atzesberg;Wollerdorf;Wollerdorf;14
40906.88;377687.35;4152;Atzesberg;Wollerdorf;Wollerdorf;15
40843.73;377668.20;4152;Atzesberg;Wollerdorf;Wollerdorf;16
39133.02;378498.57;4152;Atzesberg;Fuchsberg;Fuchsberg;1
39142.87;378518.30;4152;Atzesberg;Fuchsberg;Fuchsberg;2
39155.45;378481.05;4152;Atzesberg;Fuchsberg;Fuchsberg;3
53136.42;378784.30;4171;Auberg;Auberg;Auberg;1
53130.46;378680.47;4171;Auberg;Auberg;Auberg;2
53118.00;378663.00;4171;Auberg;Auberg;Auberg;3
53068.99;378636.93;4171;Auberg;Auberg;Auberg;4
52442.10;378811.30;4171;Auberg;Auberg;Auberg;5
51829.88;378968.56;4171;Auberg;Auberg;Auberg;6
51794.42;378998.79;4171;Auberg;Auberg;Auberg;6
52057.25;379160.35;4171;Auberg;Auberg;Auberg;7
52706.43;378786.18;4171;Auberg;Auberg;Auberg;8
51771.22;378681.31;4171;Auberg;Auberg;Auberg;9
51697.87;378845.31;4170;Auberg;Auberg;Auberg;10
51740.23;378557.24;4171;Auberg;Auberg;Auberg;11
51708.22;378614.33;4171;Auberg;Auberg;Auberg;12
51692.58;378674.58;4171;Auberg;Auberg;Auberg;13
51697.87;378845.30;4170;Auberg;Auberg;Auberg;14
51453.29;379076.71;4170;Auberg;Auberg;Auberg;15
53114.00;379005.00;4171;Auberg;Auberg;Auberg;16
53736.82;379063.51;4170;Auberg;Auberg;Auberg;17
53951.71;378885.47;4170;Auberg;Auberg;Auberg;18
53768.00;378576.00;4170;Auberg;Auberg;Auberg;19
53840.00;378291.00;4171;Auberg;Auberg;Auberg;20
53874.80;378277.90;4171;Auberg;Auberg;Auberg;20
53868.00;378264.00;4171;Auberg;Auberg;Auberg;20
54237.60;378056.36;4171;Auberg;Auberg;Auberg;21
53780.34;378066.04;4171;Auberg;Auberg;Auberg;22
53196.93;378730.48;4171;Auberg;Auberg;Auberg;23
53207.83;378658.79;4171;Auberg;Auberg;Auberg;24
52755.00;376320.00;4171;Auberg;Harafl;Harafl;1
52820.04;376333.83;4171;Auberg;Harafl;Harafl;2
52467.95;376353.97;4171;Auberg;Harafl;Harafl;4
53357.00;375952.00;4171;Auberg;Harafl;Harafl;5
53189.00;375978.00;4171;Auberg;Harafl;Harafl;6
53142.20;375967.89;4171;Auberg;Harafl;Harafl;7
52497.30;376149.66;4171;Auberg;Harafl;Harafl;8
52464.25;376141.03;4171;Auberg;Harafl;Harafl;9
52442.40;376151.13;4171;Auberg;Harafl;Harafl;10
52422.00;376157.00;4171;Auberg;Harafl;Harafl;11
52402.47;376163.14;4171;Auberg;Harafl;Harafl;12
52383.73;376171.10;4171;Auberg;Harafl;Harafl;13
52365.44;376179.28;4171;Auberg;Harafl;Harafl;14
52339.04;376192.29;4171;Auberg;Harafl;Harafl;15
52314.37;376222.58;4171;Auberg;Harafl;Harafl;16
52163.05;376311.61;4171;Auberg;Harafl;Harafl;17
52172.08;376348.37;4171;Auberg;Harafl;Harafl;18
53167.90;376468.50;4171;Auberg;Harafl;Harafl;21
52870.00;377955.00;4171;Auberg;Hehenberg;Hehenberg;1
52926.36;378014.71;4171;Auberg;Hehenberg;Hehenberg;2
52959.19;377962.48;4171;Auberg;Hehenberg;Hehenberg;3
52956.00;377890.00;4171;Auberg;Hehenberg;Hehenberg;4
53153.00;377740.00;4171;Auberg;Hehenberg;Hehenberg;10
52678.09;377022.91;4171;Auberg;Hehenberg;Hehenberg;11
52862.44;377296.83;4171;Auberg;Hehenberg;Hehenberg;12
52866.52;377525.49;4171;Auberg;Hehenberg;Hehenberg;13
52876.96;377473.43;4171;Auberg;Hehenberg;Hehenberg;14
52874.38;377406.87;4171;Auberg;Hehenberg;Hehenberg;15
53001.23;377495.64;4171;Auberg;Hehenberg;Hehenberg;16
52255.54;377293.88;4171;Auberg;Hehenberg;Hehenberg;19
52242.38;377312.11;4171;Auberg;Hehenberg;Hehenberg;20
52258.00;377264.00;4171;Auberg;Hehenberg;Hehenberg;21
52228.43;377296.65;4171;Auberg;Hehenberg;Hehenberg;21
52050.14;378127.46;4171;Auberg;Hehenberg;Hehenberg;22
52082.92;378162.34;4171;Auberg;Hehenberg;Hehenberg;23
52127.91;378205.42;4171;Auberg;Hehenberg;Hehenberg;24
52100.83;378132.11;4171;Auberg;Hehenberg;Hehenberg;26
52111.94;378648.58;4171;Auberg;Hehenberg;Hehenberg;28
52617.00;378289.00;4171;Auberg;Hehenberg;Hehenberg;29
52708.50;378232.15;4171;Auberg;Hehenberg;Hehenberg;30
52748.78;378223.60;4171;Auberg;Hehenberg;Hehenberg;32
52758.14;378188.20;4171;Auberg;Hehenberg;Hehenberg;33
52775.57;378220.83;4171;Auberg;Hehenberg;Hehenberg;34
52807.00;378178.00;4171;Auberg;Hehenberg;Hehenberg;35
52866.33;378181.25;4171;Auberg;Hehenberg;Hehenberg;36
53376.39;376974.78;4171;Auberg;Marbach;Marbach;1
53452.00;377005.00;4171;Auberg;Marbach;Marbach;2
53433.59;376871.31;4171;Auberg;Marbach;Marbach;3
53521.46;376998.39;4171;Auberg;Marbach;Marbach;4
53527.27;376971.23;4171;Auberg;Marbach;Marbach;5
53563.00;377009.00;4171;Auberg;Marbach;Marbach;6
53589.00;377012.00;4171;Auberg;Marbach;Marbach;7
53654.42;376983.97;4171;Auberg;Marbach;Marbach;9
53580.60;376957.19;4171;Auberg;Marbach;Marbach;10
53816.69;376918.31;4171;Auberg;Marbach;Marbach;12
53838.96;376911.98;4171;Auberg;Marbach;Marbach;13
53919.64;376962.52;4171;Auberg;Marbach;Marbach;14
53896.81;377011.27;4171;Auberg;Marbach;Marbach;15
53886.84;377023.78;4171;Auberg;Marbach;Marbach;16
53923.00;377582.00;4171;Auberg;Hollerberg;Hollerberg;1
54137.00;377676.00;4171;Auberg;Hollerberg;Hollerberg;2
54408.78;377178.07;4171;Auberg;Hollerberg;Hollerberg;3
54476.00;377188.00;4171;Auberg;Hollerberg;Hollerberg;3
54052.98;377238.06;4171;Auberg;Hollerberg;Hollerberg;4
54062.56;377295.21;4171;Auberg;Hollerberg;Hollerberg;5
53897.62;376825.46;4171;Auberg;Hollerberg;Hollerberg;6
53842.50;376785.82;4171;Auberg;Hollerberg;Hollerberg;8
53849.07;376749.30;4171;Auberg;Hollerberg;Hollerberg;9
53864.79;376627.76;4171;Auberg;Hollerberg;Hollerberg;9
53836.53;376783.96;4171;Auberg;Hollerberg;Hollerberg;9
53631.09;376543.33;4171;Auberg;Hollerberg;Hollerberg;11
54104.28;376217.49;4171;Auberg;Hollerberg;Hollerberg;12
54168.35;375985.78;4171;Auberg;Hollerberg;Hollerberg;13
54150.00;375971.00;4171;Auberg;Hollerberg;Hollerberg;14
54152.75;375942.95;4171;Auberg;Hollerberg;Hollerberg;15
53994.35;375806.69;4171;Auberg;Hollerberg;Hollerberg;16
54065.56;375824.70;4171;Auberg;Hollerberg;Hollerberg;18
54193.17;375973.88;4171;Auberg;Hollerberg;Hollerberg;19
54194.67;375959.64;4171;Auberg;Hollerberg;Hollerberg;20
54157.40;375884.13;4171;Auberg;Hollerberg;Hollerberg;21
54204.18;375898.28;4171;Auberg;Hollerberg;Hollerberg;22
54274.00;375965.00;4171;Auberg;Hollerberg;Hollerberg;23
54210.53;376128.69;4171;Auberg;Hollerberg;Hollerberg;24
54957.18;376983.09;4171;Auberg;Hollerberg;Hollerberg;25
54986.69;376956.10;4171;Auberg;Hollerberg;Hollerberg;26
54789.80;376668.97;4171;Auberg;Hollerberg;Hollerberg;27
54296.00;376473.00;4171;Auberg;Hollerberg;Hollerberg;28
54321.00;376462.00;4171;Auberg;Hollerberg;Hollerberg;28
54343.35;376746.35;4171;Auberg;Hollerberg;Hollerberg;35
54361.32;376767.81;4171;Auberg;Hollerberg;Hollerberg;36
54495.14;376878.81;4171;Auberg;Hollerberg;Hollerberg;37
53809.17;376724.42;4171;Auberg;Hollerberg;Hollerberg;70
53783.07;376736.54;4171;Auberg;Hollerberg;Hollerberg;71
53775.99;376739.43;4171;Auberg;Hollerberg;Hollerberg;73
53685.51;376794.94;4171;Auberg;Hollerberg;Hollerberg;77
53707.75;376846.13;4171;Auberg;Hollerberg;Hollerberg;78
53658.00;376819.00;4171;Auberg;Hollerberg;Hollerberg;79
53667.47;376854.17;4171;Auberg;Hollerberg;Hollerberg;80
53645.00;376832.00;4171;Auberg;Hollerberg;Hollerberg;81
53646.00;376879.00;4171;Auberg;Hollerberg;Hollerberg;82
53618.00;376850.00;4171;Auberg;Hollerberg;Hollerberg;83
52818.92;375113.37;4171;Auberg;Iglbach;Iglbach;1
52638.47;375259.21;4171;Auberg;Iglbach;Iglbach;2
52537.56;375321.65;4171;Auberg;Iglbach;Iglbach;3
52435.74;375438.06;4171;Auberg;Iglbach;Iglbach;4
52396.05;375441.59;4171;Auberg;Iglbach;Iglbach;5
52392.25;375475.79;4171;Auberg;Iglbach;Iglbach;6
52011.91;375422.50;4171;Auberg;Iglbach;Iglbach;7
53466.00;375659.00;4171;Auberg;Iglbach;Iglbach;14
53456.27;375075.32;4171;Auberg;Iglbach;Iglbach;15
53652.82;375058.30;4171;Auberg;Iglbach;Iglbach;16
53255.58;374774.59;4171;Auberg;Iglbach;Iglbach;17
52967.29;374495.06;4171;Auberg;Iglbach;Iglbach;18
52567.07;374474.44;4171;Auberg;Iglbach;Iglbach;19
52392.04;374432.04;4171;Auberg;Iglbach;Iglbach;20
52167.03;374688.97;4171;Auberg;Iglbach;Iglbach;21
51825.00;375101.00;4171;Auberg;Iglbach;Iglbach;23
51695.00;375091.00;4171;Auberg;Iglbach;Iglbach;24
52164.49;375227.48;4171;Auberg;Iglbach;Iglbach;25
52213.47;375062.13;4171;Auberg;Iglbach;Iglbach;26
51798.00;374662.00;4171;Auberg;Iglbach;Iglbach;27
52214.76;376252.38;4171;Auberg;Iglbach;Iglbach;28
52222.98;376249.28;4171;Auberg;Iglbach;Iglbach;28
52427.09;374686.70;4171;Auberg;Iglbach;Iglbach;29
52005.15;375920.85;4171;Auberg;Iglbach;Iglbach;30
52547.00;376034.00;4171;Auberg;Iglbach;Iglbach;31
52475.15;375403.74;4171;Auberg;Iglbach;Iglbach;32
52898.86;375070.76;4171;Auberg;Iglbach;Iglbach;33
52728.94;375156.21;4171;Auberg;Iglbach;Iglbach;34
52588.05;376029.23;4171;Auberg;Iglbach;Iglbach;35
52264.05;375042.03;4171;Auberg;Iglbach;Iglbach;36
52361.63;375427.66;4171;Auberg;Iglbach;Iglbach;37
52528.04;375348.43;4171;Auberg;Iglbach;Iglbach;38
52551.59;374511.39;4171;Auberg;Iglbach;Iglbach;39
51772.47;375693.85;4171;Auberg;Iglbach;Iglbach;40
52702.22;375920.54;4171;Auberg;Iglbach;Iglbach;41
52396.86;375402.17;4171;Auberg;Iglbach;Iglbach;42
52421.65;375377.94;4171;Auberg;Iglbach;Iglbach;43
52458.68;375352.23;4171;Auberg;Iglbach;Iglbach;44
52462.00;375311.00;4171;Auberg;Iglbach;Iglbach;45
52432.91;375333.38;4171;Auberg;Iglbach;Iglbach;46
52404.91;375344.88;4171;Auberg;Iglbach;Iglbach;47
49581.37;381701.10;4150;Berg bei Rohrbach;Berg bei Rohrbach;Hafnerweg;1
49603.37;381711.45;4150;Berg bei Rohrbach;Berg bei Rohrbach;Hafnerweg;2
48110.66;382949.69;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;1
48025.97;382906.52;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;2
48068.95;382941.79;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;3
48055.02;382887.77;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;4
48064.60;382856.86;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;6
48106.79;382739.56;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;13
48105.00;382751.26;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;14
48100.10;382768.27;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;15
48095.28;382778.30;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;16
48088.98;382795.19;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;17
48085.87;382803.57;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;18
48079.70;382819.24;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;19
48063.51;382829.34;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;20
48050.09;382826.42;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;21
48049.41;382808.03;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;22
48058.73;382784.94;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;23
48070.78;382743.29;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;24
48079.45;382726.32;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;25
48084.46;382716.76;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;26
48092.64;382694.59;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;27
48109.32;382664.38;4150;Berg bei Rohrbach;Berg bei Rohrbach;Im Tal;28
48387.54;382552.85;4150;Berg bei Rohrbach;Berg bei Rohrbach;Erlengrund;8
48165.00;382650.28;4150;Berg bei Rohrbach;Berg bei Rohrbach;Erlengrund;22
49073.02;382150.66;4150;Berg bei Rohrbach;Berg bei Rohrbach;Roedernweg;4
48178.75;382924.84;4150;Berg bei Rohrbach;Berg bei Rohrbach;Angerweg;3
48158.24;382932.48;4150;Berg bei Rohrbach;Berg bei Rohrbach;Angerweg;4
48155.10;382887.73;4150;Berg bei Rohrbach;Berg bei Rohrbach;Angerweg;5
48112.31;382915.29;4150;Berg bei Rohrbach;Berg bei Rohrbach;Angerweg;6
48103.52;382876.08;4150;Berg bei Rohrbach;Berg bei Rohrbach;Angerweg;7
48495.55;382504.23;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;29
48535.29;382517.58;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;30
48474.63;382538.48;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;31
48538.92;382539.27;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;32
48464.18;382555.90;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;33
48523.26;382551.46;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;34
48452.75;382568.60;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;35
48519.86;382568.80;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;36
48441.35;382584.66;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;37
48503.76;382589.18;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;38
48430.78;382600.81;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;39
48502.32;382597.42;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;40
48426.17;382619.74;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;41
48510.08;382612.60;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;42
48390.71;382672.36;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;43
48481.34;382628.13;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;44
48343.60;382636.51;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;45
48312.94;382616.07;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;47
48434.37;382686.06;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;48
48363.94;382743.24;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;49
48434.09;382711.64;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;50
48434.09;382711.64;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;50
48471.90;382695.20;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;50
48499.37;382697.61;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;50
48515.63;382723.52;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;50
48251.35;382744.88;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;51
48419.26;382730.26;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;52
48269.65;382822.03;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;53
48252.59;382904.24;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;54
48243.00;382851.86;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;55
48222.92;382977.42;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;56
48226.79;382875.17;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;57
48184.72;383028.12;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;58
0.00;0.00;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;59
48156.76;383054.04;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;60
48190.23;382965.61;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;61
48141.67;383059.14;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;62
48134.36;383000.73;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;63
48109.67;383077.97;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;64
48109.67;383077.97;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;64
48097.39;382998.75;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;65
48189.91;383124.78;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bahnhofstrasse;66
49529.92;381671.77;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;1
49512.13;381689.20;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;2
49480.25;381684.02;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;3
49458.40;381683.76;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;4
49427.86;381679.04;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;5
49404.29;381677.77;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;6
49361.92;381640.15;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;7
49387.43;381676.33;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;8
49319.64;381657.03;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;9
49299.09;381668.69;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;11
49254.83;381676.25;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;13
49255.91;381701.19;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;14
49219.09;381724.70;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;15
49164.97;381757.69;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergfeld;16
48747.53;381906.14;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;10
48761.41;381922.99;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;12
48772.82;381965.86;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;13
48776.91;381946.13;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;14
48789.71;381990.11;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;15
48795.96;381968.83;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;16
48789.87;382014.59;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;17
48798.45;382036.41;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;18
48901.62;382022.03;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;19
48845.17;382037.58;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;20
48881.55;382022.89;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;21
48830.35;382115.87;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;22
48906.57;382101.76;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;23
48921.32;382117.93;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;24
48888.14;382111.61;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;25
48882.35;382131.67;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;26
48896.21;382195.21;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;28
48925.56;382169.92;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;29
48949.64;382150.77;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;30
48935.18;382114.34;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;31
48957.82;382098.54;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;32
48925.39;382101.40;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;33
48907.52;382068.05;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;34
48939.75;382055.39;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;35
49029.65;382152.26;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;38
48978.73;382201.68;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;39
49062.95;382166.58;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;40
48999.82;382202.71;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;41
49101.08;382081.01;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;42
49039.07;382193.66;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;43
49118.61;382150.31;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;44
49058.60;382205.66;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;45
49171.14;382084.68;4150;Berg bei Rohrbach;Berg bei Rohrbach;Berggasse;46
48939.31;382034.11;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;2
48959.22;382024.52;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;4
48969.80;382006.60;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;6
48982.56;381979.09;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;8
49001.04;381958.78;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;10
49032.00;381964.00;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;11
49020.97;381946.97;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;12
49066.01;381882.82;4150;Berg bei Rohrbach;Berg bei Rohrbach;Bergweg;14
